Stock quote and option quote for AIG on 6/14/19 21:44:11

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
53.31,N,+.11,51.00,P,53.49,P,2 x 3,"3,206,876",53.27,53.43,52.85

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
2.40%,-183.8,.32,Q,6/13/19,56.36,36.16,"869,753,580",0.83

Theo parameters
Theo date,Theo stock price,Theo volatility
6/14/19, 0.00$, 0.00%

14 JUN 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,AIG190614C47,0,0,163.99%,17.24,.922,.021,.004,-.343,.001,4.20,C,6.425,4.20,26,72,92.30%,7.70%,15.12%,78.79%,78.79%,6.25,P,6.60,B,14 JUN 19,47,0,A,.03,P,AIG190614P47,0,28,110.06%,6.69,-.013,.011,.001,-.093,.00,.01,M,.015,.01,0,31,1.54%,98.46%,3.06%,10.28%,<empty>,,
,,AIG190614C47.5,0,0,--,<empty>,1.000,.00,.00,.00,.00,0, ,5.800,0,21,26,100.00%,0.00%,<empty>,-6.85%,0.00%,5.70,M,5.90,Z,14 JUN 19,47.5,0,A,.03,B,AIG190614P47.5,0,0,102.69%,6.33,-.015,.013,.001,-.092,.00,0, ,.015,0,0,31,1.70%,98.30%,3.36%,10.28%,<empty>,,
,,AIG190614C48,0,0,140.71%,14.95,.918,.028,.004,-.309,.001,4.85,X,5.425,4.85,78,71,91.75%,8.25%,16.24%,78.79%,78.79%,5.20,I,5.65,M,14 JUN 19,48,0,A,.03,P,AIG190614P48,0,22,94.00%,5.85,-.015,.015,.001,-.086,.00,.02,E,.015,.02,0,31,1.75%,98.25%,3.47%,10.28%,<empty>,,
,,AIG190614C48.5,0,0,--,<empty>,1.000,.00,.00,.00,.00,5.05,N,4.800,5.05,73,25,100.00%,0.00%,<empty>,-6.85%,0.00%,4.75,C,4.85,P,14 JUN 19,48.5,0,T,.03,C,AIG190614P48.5,0,0,86.32%,5.44,-.017,.018,.001,-.084,.00,0, ,.015,0,0,69,1.92%,98.08%,3.81%,10.28%,<empty>,,
,,AIG190614C49,0,0,--,<empty>,1.000,.00,.00,.00,.00,3.85,C,4.300,3.85,39,25,100.00%,0.00%,<empty>,-6.85%,0.00%,4.25,C,4.35,P,14 JUN 19,49,0,A,.03,P,AIG190614P49,0,39,78.39%,5.01,-.019,.021,.001,-.081,.00,.05,X,.015,.05,0,31,2.09%,97.91%,4.16%,10.28%,<empty>,,
,,AIG190614C49.5,0,0,--,<empty>,1.000,.00,.00,.00,.00,2.30,A,3.800,2.30,35,25,100.00%,0.00%,<empty>,-6.85%,0.00%,3.75,C,3.85,B,14 JUN 19,49.5,0,T,.03,B,AIG190614P49.5,0,0,69.91%,4.51,-.020,.025,.001,-.076,.00,0, ,.015,0,0,41,2.23%,97.77%,4.43%,10.28%,<empty>,,
,,AIG190614C50,0,0,--,<empty>,1.000,.00,.00,.00,.00,2.94,C,3.300,2.94,108,77,100.00%,0.00%,<empty>,-6.85%,0.00%,3.25,C,3.35,H,14 JUN 19,50,0,J,.03,C,AIG190614P50,0,144,61.70%,4.04,-.023,.031,.002,-.071,.00,.02,M,.015,.02,0,52,2.45%,97.55%,4.86%,10.28%,<empty>,,
,,AIG190614C50.5,0,40,--,<empty>,1.000,.00,.00,.00,.00,2.68,C,2.795,2.68,88,73,100.00%,0.00%,<empty>,-10.28%,0.00%,2.73,H,2.86,B,14 JUN 19,50.5,0,J,.03,P,AIG190614P50.5,0,136,53.42%,3.55,-.026,.040,.002,-.066,.00,.05,Z,.015,.05,0,37,2.72%,97.28%,5.42%,10.28%,<empty>,,
,,AIG190614C51,0,0,48.97%,5.67,.944,.036,.003,-.083,.00,1.84,I,2.325,1.84,11,25,95.69%,4.31%,8.57%,10.28%,10.28%,2.28,H,2.37,B,14 JUN 19,51,0,A,.04,M,AIG190614P51,0,85,47.80%,3.28,-.037,.061,.002,-.073,.00,.10,E,.020,.10,0,159,3.93%,96.07%,7.83%,13.70%,<empty>,,
,,AIG190614C51.5,0,0,0.00%,1.81,1.000,.00,.00,.00,.00,2.29,C,1.810,2.29,80,25,100.00%,0.00%,<empty>,0.00%,0.00%,1.76,H,1.86,P,14 JUN 19,51.5,0,A,.04,C,AIG190614P51.5,0,49,39.04%,2.73,-.044,.086,.003,-.066,.00,.12,X,.020,.12,0,183,4.64%,95.36%,9.25%,13.70%,<empty>,,
,,AIG190614C52,11,20,--,<empty>,1.000,.00,.00,.00,.00,1.32,M,1.305,1.32,102,88,100.00%,0.00%,<empty>,-3.43%,0.00%,1.26,M,1.35,H,14 JUN 19,52,0,A,.01,H,AIG190614P52,18,301,23.38%,1.56,-.021,.076,.001,-.026,.00,.01,P,.005,.01,0,1,2.13%,97.87%,4.25%,3.43%,<empty>,,
,,AIG190614C52.5,0,83,23.11%,2.55,.895,.258,.005,-.061,.001,.62,Z,.840,.62,72,3,89.61%,10.39%,20.72%,20.55%,20.55%,.72,B,.96,N,14 JUN 19,52.5,0,P,.03,H,AIG190614P52.5,1,942,19.38%,1.41,-.065,.234,.004,-.040,.00,.01,E,.015,.01,0,11,6.62%,93.38%,13.22%,10.28%,<empty>,,
,,AIG190614C53,262,415,--,<empty>,1.000,.00,.00,.00,.00,.36,I,.290,.36,277,140,100.00%,0.00%,<empty>,-13.70%,0.00%,.23,M,.35,H,14 JUN 19,53,0,J,.02,N,AIG190614P53,17,264,8.47%,.6449752,-.094,.709,.005,-.021,.00,.05,E,.010,.05,0,10,9.47%,90.53%,18.91%,6.85%,<empty>,,
,,AIG190614C53.5,30,739,7.40%,.59011453,.179,1.268,.007,-.025,.00,.04,X,.020,.04,0,135,17.83%,82.17%,35.72%,13.70%,143.88%,0,P,.04,M,14 JUN 19,53.5,.09,X,.25,M,AIG190614P53.5,21,377,--,<empty>,-1.000,.00,.00,.00,.00,.11,Q,.170,.11,100,291,100.00%,0.00%,0.00%,-13.70%,<empty>,,
,,AIG190614C54,0,216,16.85%,1.25,.073,.295,.004,-.037,.00,.04,Z,.015,.04,0,73,7.17%,92.83%,14.37%,10.28%,483.02%,0,B,.03,H,14 JUN 19,54,.64,H,.77,M,AIG190614P54,12,26,16.81%,1.94,-.928,.294,.004,-.037,-.001,.63,C,.705,.63,84,255,92.88%,7.12%,14.27%,10.28%,<empty>,,
,,AIG190614C54.5,0,104,25.64%,1.85,.051,.146,.003,-.047,.00,.11,Q,.015,.11,0,189,4.92%,95.08%,9.87%,10.28%,825.58%,0,A,.03,C,14 JUN 19,54.5,1.12,C,1.24,B,AIG190614P54.5,0,10,--,<empty>,-1.000,.00,.00,.00,.00,1.71,Z,1.180,1.71,40,26,100.00%,0.00%,0.00%,-6.85%,<empty>,,
,,AIG190614C55,0,216,33.87%,2.41,.040,.091,.002,-.054,.00,.07,Z,.015,.07,0,46,3.84%,96.16%,7.70%,10.28%,1168.14%,0,A,.03,W,14 JUN 19,55,1.62,H,1.74,C,AIG190614P55,0,2,--,<empty>,-1.000,.00,.00,.00,.00,1.98,Z,1.680,1.98,11,12,100.00%,0.00%,0.00%,-6.85%,<empty>,,
,,AIG190614C55.5,0,20,41.70%,2.94,.033,.064,.002,-.060,.00,.04,C,.015,.04,0,187,3.17%,96.83%,6.37%,10.28%,1510.71%,0,P,.03,C,14 JUN 19,55.5,2.09,C,2.24,C,AIG190614P55.5,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,2.165,0,75,88,100.00%,0.00%,0.00%,-17.13%,<empty>,,
,,AIG190614C56,0,20,49.22%,3.44,.029,.048,.002,-.066,.00,.09,Z,.015,.09,0,31,2.71%,97.29%,5.45%,10.28%,1853.27%,0,A,.03,P,14 JUN 19,56,2.62,C,2.77,H,AIG190614P56,0,0,41.44%,5.43,-.988,.027,.001,-.034,-.002,0, ,2.695,0,41,80,98.87%,1.13%,2.26%,3.43%,<empty>,,
,,AIG190614C56.5,0,0,56.17%,3.90,.025,.037,.002,-.069,.00,0, ,.015,0,0,31,2.32%,97.68%,4.66%,10.28%,2195.84%,0,T,.03,B,14 JUN 19,56.5,3.10,C,3.30,M,AIG190614P56.5,0,0,53.13%,6.82,-.981,.031,.001,-.056,-.003,0, ,3.200,0,12,21,98.23%,1.77%,3.55%,6.85%,<empty>,,
,,AIG190614C57,0,0,63.32%,4.39,.023,.030,.001,-.074,.00,0, ,.015,0,0,31,2.08%,97.92%,4.19%,10.28%,2538.40%,0,D,.03,P,14 JUN 19,57,3.60,H,3.75,C,AIG190614P57,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,3.675,0,11,78,100.00%,0.00%,0.00%,-10.28%,<empty>,,
,,AIG190614C57.5,0,10,70.29%,4.85,.021,.025,.001,-.079,.00,.03,M,.015,.03,0,35,1.90%,98.10%,3.82%,10.28%,2880.97%,0,A,.03,W,14 JUN 19,57.5,4.10,H,4.30,B,AIG190614P57.5,0,10,66.00%,8.65,-.985,.020,.001,-.061,-.010,4.30,M,4.200,4.30,17,76,98.64%,1.36%,2.74%,6.85%,<empty>,,
,,AIG190614C58,3,0,77.49%,5.35,.020,.022,.001,-.084,.00,.02,C,.015,.02,0,31,1.79%,98.21%,3.60%,10.28%,3223.53%,0,T,.03,B,14 JUN 19,58,4.60,H,4.75,C,AIG190614P58,0,0,--,<empty>,-1.000,.00,.00,.00,.00,4.80,H,4.675,4.80,11,55,100.00%,0.00%,0.00%,-10.28%,<empty>,,
,,AIG190614C58.5,0,0,83.93%,5.78,.018,.019,.001,-.087,.00,0, ,.015,0,0,93,1.63%,98.37%,3.28%,10.28%,3566.10%,0,T,.03,C,14 JUN 19,58.5,5.10,N,5.35,C,AIG190614P58.5,0,0,95.90%,12.07,-.966,.028,.002,-.142,-.021,0, ,5.225,0,4,75,96.97%,3.03%,6.12%,23.98%,<empty>,,
,,AIG190614C59,0,0,90.26%,6.20,.017,.017,.001,-.090,.00,0, ,.015,0,0,31,1.50%,98.50%,3.02%,10.28%,3908.66%,0,T,.03,P,14 JUN 19,59,5.45,C,5.80,C,AIG190614P59,0,0,--,<empty>,-1.000,.00,.00,.00,.00,5.80,X,5.625,5.80,93,128,100.00%,0.00%,0.00%,-44.53%,<empty>,,
,,AIG190614C59.5,0,0,96.37%,6.60,.016,.015,.001,-.092,.00,0, ,.015,0,0,91,1.38%,98.62%,2.78%,10.28%,4251.22%,0,I,.03,C,14 JUN 19,59.5,5.95,C,6.25,C,AIG190614P59.5,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,6.100,0,76,23,100.00%,0.00%,0.00%,-61.66%,<empty>,,
,,AIG190614C60,0,0,103.13%,7.07,.015,.013,.001,-.098,.00,0, ,.015,0,0,96,1.33%,98.67%,2.68%,10.28%,4593.79%,0,A,.03,C,14 JUN 19,60,6.40,C,6.80,M,AIG190614P60,0,10,--,<empty>,-1.000,.00,.00,.00,.00,7.40,P,6.600,7.40,111,24,100.00%,0.00%,0.00%,-61.66%,<empty>,,
,,AIG190614C61,0,0,115.28%,7.89,.014,.011,.001,-.103,.00,0, ,.015,0,0,37,1.18%,98.82%,2.38%,10.28%,5278.92%,0,A,.03,P,14 JUN 19,61,7.55,B,7.80,B,AIG190614P61,0,0,--,<empty>,-1.000,.00,.00,.00,.00,0, ,7.675,0,72,72,100.00%,0.00%,0.00%,-10.28%,<empty>,,

21 JUN 19  (7)  100
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,AIG190621C32,0,0,--,<empty>,1.000,.00,.00,.00,.00,11.15,P,21.275,11.15,20,36,100.00%,0.00%,<empty>,-3.00%,0.00%,21.00,M,21.55,B,21 JUN 19,32,0,J,.04,M,AIG190621P32,0,30,140.75%,3.16,-.005,.001,.001,-.012,.00,.09,C,.020,.09,0,92,0.95%,99.05%,1.84%,1.71%,<empty>,,
,,AIG190621C33,0,0,--,<empty>,1.000,.00,.00,.00,.00,19.98,C,20.275,19.98,20,36,100.00%,0.00%,<empty>,-3.00%,0.00%,19.90,I,20.65,B,21 JUN 19,33,0,J,.04,M,AIG190621P33,0,6,133.03%,3.06,-.006,.002,.001,-.012,.00,.11,B,.020,.11,0,122,0.97%,99.03%,1.88%,1.71%,<empty>,,
,,AIG190621C34,0,0,--,<empty>,1.000,.00,.00,.00,.00,18.98,C,19.300,18.98,4,36,100.00%,0.00%,<empty>,-0.86%,0.00%,19.00,B,19.60,B,21 JUN 19,34,0,A,.04,M,AIG190621P34,0,1,125.54%,2.97,-.006,.002,.001,-.012,.00,.04,C,.020,.04,0,126,1.00%,99.00%,1.93%,1.71%,<empty>,,
,,AIG190621C35,0,0,--,<empty>,1.000,.00,.00,.00,.00,17.97,C,18.175,17.97,36,36,100.00%,0.00%,<empty>,-11.56%,0.00%,17.80,M,18.55,B,21 JUN 19,35,0,J,.04,M,AIG190621P35,0,53,118.21%,2.87,-.006,.002,.001,-.012,.00,.03,I,.020,.03,0,142,1.02%,98.98%,1.99%,1.71%,<empty>,,
,,AIG190621C36,0,0,--,<empty>,1.000,.00,.00,.00,.00,16.97,C,17.100,16.97,30,36,100.00%,0.00%,<empty>,-17.98%,0.00%,16.60,M,17.60,B,21 JUN 19,36,0,A,.04,M,AIG190621P36,0,120,111.06%,2.77,-.007,.002,.001,-.012,.00,.01,Z,.020,.01,0,148,1.06%,98.94%,2.05%,1.71%,<empty>,,
,,AIG190621C37,0,0,154.07%,21.83,.917,.001,.009,-.087,.001,15.95,C,16.350,15.95,74,36,93.16%,6.84%,13.06%,3.43%,3.43%,16.20,M,16.50,B,21 JUN 19,37,0,A,.04,M,AIG190621P37,0,328,104.01%,2.66,-.007,.002,.002,-.012,.00,.01,Z,.020,.01,0,147,1.09%,98.91%,2.12%,1.71%,<empty>,,
,,AIG190621C38,0,0,149.30%,20.98,.917,.003,.010,-.090,.002,14.99,C,15.425,14.99,21,36,92.24%,7.76%,14.81%,9.85%,9.85%,15.25,M,15.60,B,21 JUN 19,38,0,A,.04,M,AIG190621P38,0,"1,037",97.16%,2.55,-.008,.003,.002,-.011,.00,.01,Z,.020,.01,0,101,1.12%,98.88%,2.19%,1.71%,<empty>,,
,,AIG190621C39,0,0,131.90%,19.27,.921,.002,.009,-.076,.002,13.98,C,14.375,13.98,3,36,93.36%,6.64%,12.74%,5.57%,5.57%,14.25,Q,14.50,B,21 JUN 19,39,0,A,.04,M,AIG190621P39,0,"1,496",90.62%,2.44,-.008,.003,.002,-.011,.00,.01,C,.020,.01,0,107,1.18%,98.82%,2.31%,1.71%,<empty>,,
,,AIG190621C40,0,0,117.64%,17.72,.925,.002,.009,-.066,.001,13.00,B,13.350,13.00,47,36,94.09%,5.91%,11.40%,3.43%,3.43%,13.20,M,13.50,B,21 JUN 19,40,0,J,.04,M,AIG190621P40,0,100,83.91%,2.32,-.009,.004,.002,-.011,.00,.06,H,.020,.06,0,169,1.22%,98.78%,2.39%,1.71%,<empty>,,
,,AIG190621C41,0,0,109.45%,16.56,.926,.003,.009,-.063,.002,12.00,B,12.375,12.00,3,36,93.82%,6.18%,11.96%,5.57%,5.57%,12.25,N,12.50,B,21 JUN 19,41,0,A,.07,H,AIG190621P41,0,"2,103",83.59%,2.60,-.014,.006,.003,-.017,.00,.04,C,.035,.04,0,103,1.97%,98.03%,3.85%,3.00%,<empty>,,
,,AIG190621C42,0,0,96.26%,15.02,.929,.003,.009,-.053,.002,10.85,B,11.350,10.85,3,29,94.55%,5.45%,10.59%,3.43%,3.43%,11.25,Q,11.45,W,21 JUN 19,42,0,A,.07,M,AIG190621P42,0,186,76.82%,2.45,-.016,.006,.003,-.016,.00,.06,C,.035,.06,0,288,2.07%,97.93%,4.05%,3.00%,<empty>,,
,,AIG190621C43,0,0,86.32%,13.68,.931,.004,.009,-.047,.002,9.85,B,10.350,9.85,2,36,94.72%,5.28%,10.29%,3.43%,3.43%,10.20,W,10.50,B,21 JUN 19,43,0,P,.07,H,AIG190621P43,0,"1,353",70.21%,2.31,-.017,.008,.003,-.016,.00,.04,E,.035,.04,0,60,2.19%,97.81%,4.30%,3.00%,<empty>,,
,,AIG190621C44,1,1,76.82%,12.35,.933,.005,.009,-.042,.002,8.95,Q,9.350,8.95,31,36,94.86%,5.14%,10.05%,3.43%,3.43%,9.25,H,9.45,B,21 JUN 19,44,0,A,.07,M,AIG190621P44,0,"1,151",63.69%,2.16,-.019,.009,.004,-.016,.00,.04,Q,.035,.04,0,293,2.34%,97.66%,4.59%,3.00%,<empty>,,
,,AIG190621C45,0,0,64.84%,10.81,.937,.003,.008,-.034,.001,7.85,X,8.325,7.85,31,36,95.71%,4.29%,8.42%,1.28%,1.28%,8.10,H,8.55,B,21 JUN 19,45,0,P,.01,H,AIG190621P45,0,481,44.36%,1.13,-.004,.004,.001,-.003,.00,.02,X,.005,.02,0,1,0.54%,99.46%,1.07%,0.43%,<empty>,,
,,AIG190621C45.5,0,0,--,<empty>,1.000,.00,.00,.00,.00,0, ,7.800,0,31,46,100.00%,0.00%,<empty>,-0.86%,0.00%,7.65,I,7.95,C,21 JUN 19,45.5,0,A,.07,M,AIG190621P45.5,0,0,53.99%,1.92,-.022,.012,.004,-.015,.00,0, ,.035,0,0,294,2.61%,97.39%,5.13%,3.00%,<empty>,,
,,AIG190621C46,0,1,59.05%,9.71,.936,.008,.009,-.032,.002,7.15,I,7.350,7.15,50,52,94.99%,5.01%,9.85%,3.43%,3.43%,7.25,X,7.45,C,21 JUN 19,46,0,A,.05,H,AIG190621P46,0,471,48.21%,1.65,-.018,.012,.003,-.011,.00,.05,X,.025,.05,0,64,2.11%,97.89%,4.17%,2.14%,<empty>,,
,,AIG190621C46.5,0,0,57.57%,9.27,.932,.013,.009,-.034,.003,0, ,6.875,0,12,42,94.07%,5.93%,11.64%,5.57%,5.57%,6.80,C,6.95,C,21 JUN 19,46.5,0,A,.08,H,AIG190621P46.5,0,0,48.69%,1.83,-.027,.016,.005,-.016,.00,0, ,.040,0,0,96,3.14%,96.86%,6.20%,3.43%,<empty>,,
,,AIG190621C47,0,1,50.72%,8.41,.937,.011,.009,-.028,.003,5.85,X,6.350,5.85,3,36,94.95%,5.05%,9.94%,3.43%,3.43%,6.15,E,6.55,B,21 JUN 19,47,0,P,.08,M,AIG190621P47,20,"5,344",45.47%,1.74,-.028,.018,.005,-.016,.00,.03,C,.040,.03,0,178,3.30%,96.70%,6.52%,3.43%,<empty>,,
,,AIG190621C47.5,0,0,49.36%,7.98,.931,.018,.010,-.030,.004,0, ,5.875,0,50,14,93.85%,6.15%,12.10%,5.57%,5.57%,5.80,X,5.95,P,21 JUN 19,47.5,0,B,.08,X,AIG190621P47.5,0,0,42.24%,1.65,-.030,.021,.005,-.015,.00,0, ,.040,0,0,207,3.48%,96.52%,6.88%,3.43%,<empty>,,
,,AIG190621C48,10,10,45.36%,7.33,.930,.021,.010,-.028,.004,5.10,Q,5.375,5.10,18,36,93.69%,6.31%,12.45%,5.57%,5.57%,5.30,C,5.45,B,21 JUN 19,48,.01,Z,.06,X,AIG190621P48,20,"4,084",38.17%,1.49,-.030,.022,.005,-.014,.00,.05,C,.035,.05,10,262,3.37%,96.63%,6.67%,3.00%,<empty>,,
,,AIG190621C48.5,0,0,41.39%,6.68,.929,.025,.010,-.026,.004,0, ,4.875,0,20,36,93.48%,6.52%,12.87%,5.57%,5.57%,4.80,C,4.95,B,21 JUN 19,48.5,0,Q,.07,Q,AIG190621P48.5,0,0,34.95%,1.40,-.032,.026,.006,-.013,.00,0, ,.035,0,0,5,3.58%,96.42%,7.09%,3.00%,<empty>,,
,,AIG190621C49,0,"2,000",37.54%,6.04,.927,.031,.010,-.025,.005,4.18,I,4.375,4.18,31,38,93.18%,6.82%,13.48%,5.57%,5.57%,4.30,H,4.45,B,21 JUN 19,49,.04,Q,.06,M,AIG190621P49,3,771,34.00%,1.48,-.045,.035,.007,-.017,-.001,.02,B,.050,.02,3,127,4.95%,95.05%,9.80%,4.28%,<empty>,,
,,AIG190621C49.5,0,0,28.36%,4.96,.943,.015,.008,-.015,.003,0, ,3.825,0,31,16,95.95%,4.05%,8.03%,1.28%,1.28%,3.70,H,3.95,Z,21 JUN 19,49.5,.03,H,.05,H,AIG190621P49.5,0,0,29.34%,1.26,-.042,.039,.007,-.014,.00,0, ,.040,0,105,64,4.60%,95.40%,9.11%,3.43%,<empty>,,
,,AIG190621C50,0,3,31.95%,4.93,.909,.053,.013,-.025,.006,2.96,B,3.400,2.96,4,43,90.85%,9.15%,18.10%,7.71%,7.71%,3.35,B,3.45,H,21 JUN 19,50,.04,M,.06,H,AIG190621P50,2,"1,153",27.31%,1.26,-.054,.051,.009,-.015,-.001,.10,M,.050,.10,76,56,5.88%,94.12%,11.65%,4.28%,<empty>,,
,,AIG190621C50.5,0,0,27.62%,4.24,.904,.066,.013,-.023,.006,0, ,2.895,0,31,28,90.38%,9.62%,19.05%,7.28%,7.28%,2.83,H,2.96,W,21 JUN 19,50.5,.06,H,.08,H,AIG190621P50.5,0,3,25.82%,1.30,-.076,.070,.011,-.019,-.001,.18,X,.070,.18,91,64,8.12%,91.88%,16.10%,5.99%,<empty>,,
,,AIG190621C51,0,0,26.93%,3.86,.868,.095,.017,-.028,.007,2.09,N,2.445,2.09,66,116,86.23%,13.77%,27.26%,11.56%,11.56%,2.37,C,2.52,M,21 JUN 19,51,.08,H,.10,H,AIG190621P51,28,115,23.69%,1.29,-.100,.094,.014,-.021,-.001,.11,C,.090,.11,105,25,10.66%,89.34%,21.14%,7.71%,<empty>,,
,,AIG190621C51.5,0,9,23.73%,3.27,.839,.126,.019,-.028,.007,1.97,P,1.965,1.97,89,81,83.27%,16.73%,33.14%,13.27%,13.27%,1.91,M,2.02,M,21 JUN 19,51.5,.11,H,.14,H,AIG190621P51.5,1,5,21.92%,1.32,-.140,.129,.018,-.024,-.002,.17,N,.125,.17,138,55,14.74%,85.26%,29.22%,10.71%,<empty>,,
,,AIG190621C52,0,113,22.34%,2.85,.778,.167,.023,-.032,.008,1.54,X,1.535,1.54,91,116,76.88%,23.12%,45.77%,19.27%,19.27%,1.47,M,1.60,M,21 JUN 19,52,.17,Q,.20,W,AIG190621P52,0,274,20.47%,1.39,-.202,.174,.022,-.028,-.002,.32,C,.185,.32,11,46,21.05%,78.95%,41.71%,15.84%,<empty>,,
,,AIG190621C52.5,33,"2,895",19.84%,2.33,.703,.220,.027,-.033,.007,1.15,P,1.105,1.15,85,74,69.35%,30.65%,60.70%,25.26%,25.26%,1.04,X,1.17,M,21 JUN 19,52.5,.25,X,.30,W,AIG190621P52.5,20,"3,272",19.02%,1.47,-.289,.228,.027,-.031,-.003,.28,C,.275,.28,85,50,29.85%,70.15%,59.14%,23.55%,<empty>,,
,,AIG190621C53,12,995,19.41%,2.03,.585,.254,.031,-.036,.006,.76,N,.775,.76,43,111,57.44%,42.56%,84.17%,39.82%,39.82%,.73,H,.82,X,21 JUN 19,53,.39,M,.45,C,AIG190621P53,6,542,17.88%,1.59,-.408,.275,.031,-.033,-.005,.43,C,.420,.43,78,61,41.84%,58.16%,82.82%,35.97%,<empty>,,
,,AIG190621C53.5,261,414,18.28%,1.68,.452,.274,.031,-.035,.005,.50,C,.485,.50,16,118,44.18%,55.82%,89.36%,41.54%,57.81%,.45,Z,.52,M,21 JUN 19,53.5,.59,X,.67,M,AIG190621P53.5,28,47,16.78%,1.74,-.552,.298,.031,-.032,-.007,.66,Z,.630,.66,88,102,56.24%,43.76%,88.43%,37.68%,<empty>,,
,,AIG190621C54,20,258,17.13%,1.35,.310,.261,.028,-.029,.004,.29,C,.265,.29,50,63,30.11%,69.89%,60.75%,22.69%,81.79%,.25,M,.28,H,21 JUN 19,54,.87,X,.96,D,AIG190621P54,1,40,15.62%,1.91,-.707,.279,.027,-.026,-.008,.89,B,.915,.89,124,21,71.54%,28.46%,57.39%,19.27%,<empty>,,
,,AIG190621C54.5,40,0,16.46%,1.09,.185,.206,.021,-.021,.002,.14,C,.130,.14,11,40,17.89%,82.11%,36.04%,11.13%,113.05%,.12,H,.14,C,21 JUN 19,54.5,1.21,X,1.36,M,AIG190621P54.5,0,0,14.67%,2.12,-.843,.207,.019,-.017,-.010,0, ,1.285,0,268,90,84.83%,15.17%,30.53%,8.14%,<empty>,,
,,AIG190621C55,2,"4,293",16.67%,.93350956,.105,.138,.014,-.015,.001,.05,M,.065,.05,121,72,10.05%,89.95%,20.23%,5.57%,150.30%,.05,H,.08,X,21 JUN 19,55,1.63,C,1.79,M,AIG190621P55,0,45,12.54%,2.27,-.952,.099,.008,-.007,-.011,2.20,Q,1.710,2.20,97,53,95.47%,4.53%,9.10%,1.71%,<empty>,,
,,AIG190621C55.5,5,0,16.85%,.79691198,.054,.083,.009,-.010,.001,.05,Z,.030,.05,136,46,5.17%,94.83%,10.41%,2.57%,190.12%,.02,H,.04,H,21 JUN 19,55.5,2.11,H,2.24,B,AIG190621P55.5,0,0,--,<empty>,-1.000,.00,.007,.00,.00,0, ,2.175,0,31,13,100.00%,0.00%,0.00%,-1.28%,<empty>,,
,,AIG190621C56,2,22,20.92%,1.01,.058,.070,.009,-.012,.001,.06,M,.040,.06,0,568,5.41%,94.59%,10.90%,3.43%,233.80%,0,A,.08,X,21 JUN 19,56,2.59,H,2.73,P,AIG190621P56,0,2,--,<empty>,-1.000,.00,.004,.00,.00,2.88,Q,2.660,2.88,40,13,100.00%,0.00%,0.00%,-2.57%,<empty>,,
,,AIG190621C56.5,0,0,23.23%,1.07,.047,.054,.008,-.012,.001,0, ,.035,0,0,408,4.38%,95.62%,8.82%,3.00%,276.19%,0,J,.07,X,21 JUN 19,56.5,3.10,H,3.25,H,AIG190621P56.5,0,0,--,<empty>,-1.000,.00,.002,.00,.00,0, ,3.175,0,31,17,100.00%,0.00%,0.00%,-1.28%,<empty>,,
,,AIG190621C57,0,76,26.03%,1.17,.043,.044,.007,-.012,.00,.07,N,.035,.07,0,60,3.94%,96.06%,7.95%,3.00%,319.01%,0,A,.07,M,21 JUN 19,57,3.60,H,3.75,M,AIG190621P57,0,10,--,<empty>,-1.000,.00,.00,.00,.00,3.55,Z,3.675,3.55,21,21,100.00%,0.00%,0.00%,-1.28%,<empty>,,
,,AIG190621C57.5,0,150,28.71%,1.27,.039,.037,.007,-.013,.00,.06,A,.035,.06,0,81,3.57%,96.43%,7.21%,3.00%,361.83%,0,A,.07,M,21 JUN 19,57.5,4.10,H,4.25,C,AIG190621P57.5,0,0,--,<empty>,-1.000,.00,.00,.00,.00,4.25,Z,4.175,4.25,21,27,100.00%,0.00%,0.00%,-1.28%,<empty>,,
