Stock quote and option quote for FCX on 6/14/19 21:46:09

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
10.65,N,-.18,10.66,P,10.70,P,62 x 10,"14,385,734",10.75,10.84,10.595

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
1.88%,8.008,.05,Q,4/12/19,18.135,9.4733,"1,450,634,600",1.55

Theo parameters
Theo date,Theo stock price,Theo volatility
6/14/19, 0.00$, 0.00%

14 JUN 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,FCX190719C12,"1,201","25,455",38.65%,.41388376,.181,.203,.009,-.005,.002,.12,C,.120,.12,432,238,15.07%,84.93%,31.09%,11.42%,138.95%,.11,H,.13,W,19 JUL 19,12,1.46,M,1.50,H,FCX190719P12,275,"1,957",41.66%,1.80,-.795,.193,.009,-.005,-.007,1.35,X,1.480,1.35,409,79,83.35%,16.65%,34.48%,13.32%,<empty>,,
,,FCX190719C13,5,"6,031",40.90%,.25674851,.070,.098,.004,-.003,.001,.04,M,.040,.04,351,405,5.40%,94.60%,11.10%,3.81%,226.52%,.03,W,.05,H,19 JUL 19,13,2.33,B,2.45,B,FCX190719P13,0,"1,747",45.96%,2.66,-.887,.083,.006,-.004,-.006,2.29,I,2.390,2.29,96,96,92.58%,7.42%,15.34%,4.76%,<empty>,,
,,FCX190719C14,5,605,43.83%,.17459693,.028,.044,.002,-.001,.00,.02,Q,.015,.02,0,145,2.03%,97.97%,4.17%,1.43%,319.31%,0,B,.03,W,19 JUL 19,14,3.30,X,3.40,P,FCX190719P14,0,354,53.23%,3.62,-.901,.019,.005,-.004,-.004,3.04,I,3.350,3.04,334,53,95.66%,4.34%,8.99%,0.95%,<empty>,,
,,FCX190719C15,0,596,52.91%,.19861036,.024,.032,.002,-.001,.00,.01,C,.015,.01,0,513,1.63%,98.37%,3.36%,1.43%,414.49%,0,P,.03,H,19 JUL 19,15,4.30,X,4.40,B,FCX190719P15,0,74,68.07%,4.71,-.886,.012,.005,-.005,-.004,3.99,I,4.350,3.99,517,117,95.58%,4.42%,9.26%,0.95%,<empty>,,
,,FCX190719C16,0,764,57.75%,.17846028,.016,.021,.001,-.001,.00,.03,C,.010,.03,0,364,0.99%,99.01%,2.05%,0.95%,509.18%,0,B,.02,H,19 JUL 19,16,5.30,B,5.40,B,FCX190719P16,0,0,82.90%,5.82,-.869,.008,.006,-.007,-.005,4.52,I,5.350,4.52,96,96,95.44%,4.56%,9.66%,0.95%,<empty>,,
,,FCX190719C17,0,389,65.03%,.19479462,.015,.017,.001,-.001,.00,.02,I,.010,.02,0,344,0.85%,99.15%,1.76%,0.95%,604.36%,0,B,.02,H,19 JUL 19,17,6.30,P,6.40,P,FCX190719P17,0,0,97.74%,6.93,-.851,.006,.006,-.008,-.005,6.85,X,6.350,6.85,18,23,95.29%,4.71%,10.10%,0.95%,<empty>,,
,,FCX190719C18,0,50,65.62%,.14495592,.007,.009,.001,-.001,.00,.02,H,.005,.02,0,11,0.41%,99.59%,0.85%,0.48%,699.06%,0,B,.01,H,19 JUL 19,18,7.25,X,7.45,X,FCX190719P18,0,0,112.60%,8.04,-.833,.005,.007,-.010,-.005,4.60,E,7.350,4.60,254,246,95.13%,4.87%,10.56%,0.95%,<empty>,,
,,FCX190719C19,0,0,71.41%,.15427167,.007,.008,.001,-.001,.00,0, ,.005,0,0,7,0.36%,99.64%,0.74%,0.48%,794.23%,0,B,.01,N,19 JUL 19,19,8.25,H,8.45,H,FCX190719P19,0,0,127.47%,9.16,-.814,.004,.007,-.012,-.005,7.00,A,8.350,7.00,169,169,94.98%,5.02%,11.01%,0.95%,<empty>,,
,,FCX190719C20,0,15,76.83%,.16299296,.006,.007,.001,-.001,.00,.01,C,.005,.01,0,68,0.32%,99.68%,0.66%,0.48%,889.41%,0,B,.01,H,19 JUL 19,20,9.25,W,9.45,H,FCX190719P20,0,0,142.35%,10.29,-.794,.003,.007,-.014,-.006,0, ,9.350,0,222,167,94.85%,5.15%,11.45%,0.95%,<empty>,,
,,FCX190719C21,0,0,81.93%,.17121824,.006,.006,.001,-.001,.00,0, ,.005,0,0,49,0.29%,99.71%,0.60%,0.48%,984.58%,0,B,.01,H,19 JUL 19,21,10.25,W,10.45,H,FCX190719P21,0,0,157.23%,11.41,-.775,.003,.008,-.016,-.006,0, ,10.350,0,250,155,94.73%,5.27%,11.87%,0.95%,<empty>,,

26 JUL 19  (42)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,FCX190726C5,0,0,135.96%,6.02,.951,.007,.002,-.004,.120,0, ,5.700,0,11,4,91.78%,8.22%,14.97%,3.19%,3.19%,5.55,H,5.85,A,26 JUL 19,5,0,D,.41,M,FCX190726P5,0,0,173.99%,.80187526,-.058,.018,.004,-.009,-.001,0, ,.205,0,0,434,16.59%,83.41%,29.08%,16.33%,<empty>,,
,,FCX190726C5.5,0,0,124.73%,5.57,.950,.013,.003,-.004,.073,0, ,5.225,0,11,96,90.88%,9.12%,16.71%,5.18%,5.18%,5.05,H,5.40,B,26 JUL 19,5.5,0,D,.41,M,FCX190726P5.5,0,0,155.51%,.78597944,-.066,.022,.005,-.008,-.001,0, ,.205,0,0,435,16.50%,83.50%,29.26%,16.33%,<empty>,,
,,FCX190726C6,0,0,115.46%,5.12,.944,.021,.004,-.005,.042,0, ,4.750,0,11,31,89.50%,10.50%,19.30%,7.17%,7.17%,4.60,H,4.90,X,26 JUL 19,6,0,D,.42,X,FCX190726P6,0,0,139.67%,.77897944,-.075,.028,.005,-.008,-.001,0, ,.210,0,0,352,16.84%,83.16%,30.17%,16.73%,<empty>,,
,,FCX190726C6.5,0,0,106.70%,4.67,.934,.030,.004,-.005,.023,0, ,4.275,0,11,21,87.89%,12.11%,22.35%,9.16%,9.16%,4.10,H,4.45,X,26 JUL 19,6.5,0,I,.42,M,FCX190726P6.5,0,0,123.97%,.75513417,-.084,.034,.006,-.008,-.001,0, ,.210,0,0,711,17.07%,82.93%,30.92%,16.73%,<empty>,,
,,FCX190726C7,0,0,73.77%,3.92,.962,.029,.003,-.002,.007,0, ,3.700,0,11,96,93.78%,6.22%,11.82%,3.19%,3.19%,3.50,H,3.90,B,26 JUL 19,7,0,B,.43,M,FCX190726P7,0,0,110.18%,.73975803,-.096,.042,.006,-.008,-.001,0, ,.215,0,0,"1,217",17.76%,82.24%,32.45%,17.13%,<empty>,,
,,FCX190726C7.5,0,0,63.22%,3.41,.957,.039,.003,-.002,.005,0, ,3.200,0,31,37,93.50%,6.50%,12.43%,3.19%,3.19%,3.10,X,3.30,B,26 JUL 19,7.5,0,B,.42,C,FCX190726P7.5,0,0,95.69%,.69904169,-.108,.053,.007,-.008,-.002,0, ,.210,0,0,"1,261",18.19%,81.81%,33.60%,16.73%,<empty>,,
,,FCX190726C8,0,0,54.60%,2.91,.947,.054,.004,-.002,.006,0, ,2.705,0,11,34,92.52%,7.48%,14.39%,3.59%,3.59%,2.63,H,2.78,B,26 JUL 19,8,.03,M,.11,M,FCX190726P8,0,0,60.06%,.32312861,-.067,.059,.005,-.003,-.001,0, ,.070,0,479,474,9.82%,90.18%,18.77%,5.58%,<empty>,,
,,FCX190726C8.5,0,0,44.95%,2.39,.938,.074,.004,-.002,.007,2.12,C,2.205,2.12,11,35,91.83%,8.17%,15.82%,3.59%,3.59%,2.10,H,2.31,B,26 JUL 19,8.5,.08,W,.11,Q,FCX190726P8.5,0,23,54.23%,.36532688,-.095,.085,.006,-.004,-.001,.09,C,.095,.09,196,4,13.00%,87.00%,24.91%,7.57%,<empty>,,
,,FCX190726C9,0,0,57.18%,2.23,.831,.120,.009,-.006,.007,0, ,1.865,0,4,790,77.85%,22.15%,42.08%,16.33%,16.33%,1.78,Q,1.95,X,26 JUL 19,9,.14,H,.17,H,FCX190726P9,0,1,51.59%,.46935811,-.147,.122,.008,-.005,-.002,.21,E,.155,.21,226,11,19.21%,80.79%,36.73%,12.35%,<empty>,,
,,FCX190726C9.5,0,0,45.01%,1.68,.794,.172,.010,-.005,.008,0, ,1.365,0,108,825,74.91%,25.09%,48.11%,16.33%,16.33%,1.26,M,1.47,M,26 JUL 19,9.5,.24,H,.27,Q,FCX190726P9.5,0,3,49.86%,.61355327,-.223,.163,.011,-.006,-.003,.42,E,.255,.42,205,4,27.74%,72.26%,52.87%,20.32%,<empty>,,
,,FCX190726C10,2,34,46.95%,1.43,.683,.207,.013,-.007,.007,1.09,C,1.045,1.09,627,826,62.51%,37.49%,71.27%,30.68%,30.68%,.98,M,1.11,M,26 JUL 19,10,.38,H,.44,Z,FCX190726P10,20,93,49.09%,.80798365,-.320,.199,.013,-.007,-.004,.40,Z,.410,.40,265,39,38.29%,61.71%,72.59%,32.67%,<empty>,,
,,FCX190726C10.5,24,34,44.66%,1.12,.569,.240,.014,-.007,.006,.76,T,.730,.76,24,467,51.00%,49.00%,92.79%,45.42%,45.42%,.69,Q,.77,M,26 JUL 19,10.5,.58,W,.67,X,FCX190726P10.5,25,26,48.77%,1.05,-.429,.220,.014,-.008,-.006,.55,Q,.625,.55,226,383,49.63%,50.37%,93.46%,49.80%,<empty>,,
,,FCX190726C11,52,142,44.26%,.89476965,.448,.244,.014,-.007,.005,.48,X,.500,.48,252,681,38.98%,61.02%,82.33%,39.84%,66.93%,.46,W,.54,X,26 JUL 19,11,.80,X,.93,M,FCX190726P11,0,12,46.36%,1.27,-.545,.233,.014,-.008,-.007,.80,T,.865,.80,"1,021",167,60.80%,39.20%,83.05%,41.83%,<empty>,,
,,FCX190726C11.5,0,289,44.78%,.72401844,.339,.223,.013,-.007,.004,.42,B,.340,.42,349,229,28.51%,71.49%,59.87%,27.09%,94.02%,.32,W,.36,H,26 JUL 19,11.5,1.16,Q,1.26,M,FCX190726P11.5,6,106,47.51%,1.61,-.647,.211,.014,-.007,-.008,1.15,N,1.210,1.15,14,239,70.68%,29.32%,61.80%,29.48%,<empty>,,
,,FCX190726C12,0,113,43.03%,.53436825,.234,.194,.011,-.006,.003,.26,W,.200,.26,255,11,19.14%,80.86%,39.88%,15.94%,122.71%,.16,H,.24,H,26 JUL 19,12,1.46,X,1.68,X,FCX190726P12,0,20,46.37%,1.93,-.743,.184,.012,-.006,-.009,1.48,Q,1.570,1.48,"1,051","1,190",79.42%,20.58%,43.08%,18.33%,<empty>,,
,,FCX190726C12.5,0,302,45.03%,.45433082,.171,.154,.009,-.005,.002,.18,X,.140,.18,321,33,13.46%,86.54%,27.99%,11.16%,157.77%,.13,H,.15,B,26 JUL 19,12.5,1.96,X,2.10,X,FCX190726P12.5,0,0,51.19%,2.40,-.787,.144,.010,-.006,-.009,0, ,2.030,0,148,703,83.94%,16.06%,33.69%,15.14%,<empty>,,
,,FCX190726C13,0,0,45.67%,.36642333,.118,.118,.007,-.004,.001,0, ,.090,0,321,156,8.98%,91.02%,18.63%,7.17%,193.63%,.08,W,.10,M,26 JUL 19,13,2.40,M,2.47,N,FCX190726P13,0,0,48.38%,2.73,-.854,.103,.008,-.004,-.008,0, ,2.435,0,361,31,89.90%,10.10%,21.03%,7.57%,<empty>,,
,,FCX190726C13.5,0,20,46.75%,.30386638,.082,.089,.006,-.003,.001,.10,I,.060,.10,19,217,6.06%,93.94%,12.55%,4.78%,231.08%,.05,Q,.07,W,26 JUL 19,13.5,2.83,X,2.96,B,FCX190726P13.5,0,0,49.74%,3.16,-.882,.066,.007,-.004,-.007,0, ,2.895,0,39,38,92.88%,7.12%,14.80%,4.38%,<empty>,,
,,FCX190726C14,0,1,47.83%,.25405063,.057,.066,.004,-.002,.001,.08,B,.040,.08,218,4,4.09%,95.91%,8.46%,3.19%,269.32%,.03,H,.05,Q,26 JUL 19,14,3.30,H,3.45,H,FCX190726P14,0,0,53.25%,3.64,-.889,.040,.006,-.004,-.006,0, ,3.375,0,11,11,94.30%,5.70%,11.86%,2.79%,<empty>,,
,,FCX190726C14.5,0,0,77.91%,.73845137,.155,.083,.009,-.008,.002,0, ,.205,0,0,"1,171",9.98%,90.02%,21.35%,16.33%,322.31%,0,B,.41,X,26 JUL 19,14.5,3.80,H,4.05,H,FCX190726P14.5,0,0,67.27%,4.32,-.861,.050,.007,-.006,-.008,0, ,3.925,0,11,11,92.60%,7.40%,15.63%,6.77%,<empty>,,
,,FCX190726C15,0,0,83.48%,.76827484,.147,.075,.008,-.008,.002,0, ,.205,0,0,"1,191",9.11%,90.89%,19.57%,16.33%,362.15%,0,B,.41,X,26 JUL 19,15,4.30,A,4.55,H,FCX190726P15,0,0,73.83%,4.85,-.857,.042,.007,-.006,-.007,0, ,4.425,0,15,11,92.97%,7.03%,14.93%,6.77%,<empty>,,

2 AUG 19  (49)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,FCX190802C5.5,0,0,95.68%,5.35,.970,.007,.002,-.002,.070,0, ,5.175,0,76,106,95.48%,4.52%,8.46%,1.03%,1.03%,5.10,M,5.25,M,2 AUG 19,5.5,0,B,.02,H,FCX190802P5.5,0,0,80.20%,.1126102,-.009,.007,.001,-.001,.00,0, ,.010,0,0,51,1.86%,98.14%,3.54%,0.69%,<empty>,,
,,FCX190802C6,0,0,80.36%,4.82,.976,.011,.002,-.001,.034,0, ,4.675,0,74,87,96.30%,3.70%,7.01%,1.03%,1.03%,4.60,M,4.75,M,2 AUG 19,6,0,C,.02,Z,FCX190802P6,0,0,70.77%,.10955779,-.010,.009,.001,-.001,.00,0, ,.010,0,0,5,1.94%,98.06%,3.71%,0.69%,<empty>,,
,,FCX190802C6.5,0,0,68.37%,4.30,.979,.015,.002,-.001,.013,0, ,4.175,0,49,69,96.65%,3.35%,6.41%,1.03%,1.03%,4.10,I,4.25,H,2 AUG 19,6.5,0,D,.04,X,FCX190802P6.5,0,0,68.51%,.15546408,-.019,.017,.002,-.001,.00,0, ,.020,0,0,301,3.39%,96.61%,6.47%,1.37%,<empty>,,
,,FCX190802C7,0,0,68.56%,3.89,.962,.030,.003,-.002,.007,0, ,3.700,0,60,119,93.74%,6.26%,11.90%,2.74%,2.74%,3.60,M,3.80,M,2 AUG 19,7,0,D,.05,X,FCX190802P7,0,0,61.94%,.17086869,-.025,.024,.002,-.001,.00,0, ,.025,0,0,292,4.25%,95.75%,8.13%,1.71%,<empty>,,
,,FCX190802C7.5,0,0,65.03%,3.45,.942,.045,.004,-.003,.006,0, ,3.225,0,21,131,91.04%,8.96%,17.03%,4.45%,4.45%,3.15,X,3.30,M,2 AUG 19,7.5,0,D,.05,H,FCX190802P7.5,0,0,53.01%,.16035685,-.029,.032,.003,-.001,.00,0, ,.025,0,0,48,4.48%,95.52%,8.64%,1.71%,<empty>,,
,,FCX190802C8,0,0,56.06%,2.95,.930,.060,.005,-.003,.007,0, ,2.730,0,4,37,90.02%,9.98%,19.08%,4.80%,4.80%,2.66,Q,2.80,H,2 AUG 19,8,.05,W,.07,N,FCX190802P8,0,0,53.75%,.26087545,-.061,.057,.005,-.003,-.001,0, ,.060,0,108,4,8.91%,91.09%,17.07%,4.11%,<empty>,,
,,FCX190802C8.5,0,0,54.01%,2.55,.890,.088,.007,-.004,.008,0, ,2.280,0,11,52,84.98%,15.02%,28.64%,8.22%,8.22%,2.22,H,2.34,X,2 AUG 19,8.5,.09,H,.12,H,FCX190802P8.5,0,24,51.80%,.35212843,-.100,.086,.007,-.004,-.002,.10,Z,.105,.10,172,11,13.82%,86.18%,26.44%,7.20%,<empty>,,
,,FCX190802C9,0,0,50.46%,2.14,.840,.121,.010,-.005,.009,0, ,1.840,0,4,34,79.28%,20.72%,39.50%,12.33%,12.33%,1.80,W,1.88,B,2 AUG 19,9,.16,M,.19,H,FCX190802P9,0,0,49.98%,.46772398,-.156,.121,.009,-.005,-.002,0, ,.175,0,116,11,20.45%,79.55%,39.01%,11.99%,<empty>,,
,,FCX190802C9.5,0,0,48.21%,1.77,.768,.160,.012,-.006,.009,0, ,1.440,0,11,31,71.21%,28.79%,54.73%,19.19%,19.19%,1.40,H,1.48,H,2 AUG 19,9.5,.26,H,.29,H,FCX190802P9.5,0,0,47.95%,.60442885,-.229,.160,.012,-.006,-.004,0, ,.275,0,11,11,28.65%,71.35%,54.49%,18.84%,<empty>,,
,,FCX190802C10,3,90,45.32%,1.42,.678,.200,.014,-.006,.008,1.20,Q,1.070,1.20,2,147,61.81%,38.19%,72.44%,28.10%,28.10%,1.06,Z,1.08,H,2 AUG 19,10,.41,M,.44,H,FCX190802P10,10,24,46.62%,.78475656,-.322,.195,.014,-.006,-.005,.40,N,.425,.40,189,27,38.70%,61.30%,73.26%,29.12%,<empty>,,
,,FCX190802C10.5,0,0,44.96%,1.16,.569,.221,.015,-.007,.007,0, ,.785,0,39,34,50.43%,49.57%,93.41%,42.83%,42.83%,.76,H,.81,B,2 AUG 19,10.5,.62,H,.64,H,FCX190802P10.5,15,0,45.59%,1.00,-.429,.218,.015,-.007,-.007,.59,H,.630,.59,141,26,49.67%,50.33%,93.51%,43.17%,<empty>,,
,,FCX190802C11,20,23,44.24%,.92631752,.456,.227,.016,-.007,.006,.57,C,.550,.57,16,35,39.34%,60.66%,83.48%,37.69%,60.99%,.54,Z,.56,H,2 AUG 19,11,.89,H,.91,N,FCX190802P11,60,0,45.28%,1.28,-.539,.221,.016,-.007,-.008,.92,X,.900,.92,127,19,60.57%,39.43%,83.82%,38.37%,<empty>,,
,,FCX190802C11.5,0,0,44.28%,.74382443,.352,.212,.015,-.006,.005,0, ,.380,0,78,11,29.40%,70.60%,61.97%,26.04%,83.60%,.36,M,.40,H,2 AUG 19,11.5,1.20,H,1.27,Q,FCX190802P11.5,0,0,45.82%,1.60,-.639,.205,.015,-.007,-.010,0, ,1.235,0,43,5,70.16%,29.84%,63.05%,27.07%,<empty>,,
,,FCX190802C12,8,1,43.90%,.58317158,.259,.187,.013,-.006,.003,.30,A,.250,.30,129,31,20.98%,79.02%,43.97%,17.13%,108.96%,.24,W,.26,H,2 AUG 19,12,1.57,H,1.64,M,FCX190802P12,0,0,45.81%,1.95,-.726,.179,.013,-.006,-.010,0, ,1.605,0,31,200,78.24%,21.76%,45.72%,18.16%,<empty>,,
,,FCX190802C12.5,0,90,44.17%,.46474647,.186,.154,.011,-.005,.002,.22,E,.165,.22,97,33,14.62%,85.38%,30.51%,11.31%,137.39%,.15,H,.18,B,2 AUG 19,12.5,1.98,H,2.07,M,FCX190802P12.5,0,0,47.12%,2.34,-.789,.144,.011,-.005,-.010,0, ,2.025,0,31,129,84.07%,15.93%,33.38%,12.68%,<empty>,,
,,FCX190802C13,1,0,44.80%,.37623771,.133,.121,.008,-.004,.002,.12,Z,.110,.12,102,38,10.08%,89.92%,20.98%,7.54%,167.89%,.10,W,.12,B,2 AUG 19,13,2.42,H,2.52,Z,FCX190802P13,0,0,48.84%,2.77,-.832,.110,.010,-.004,-.010,0, ,2.470,0,11,5,88.21%,11.79%,24.66%,8.91%,<empty>,,
,,FCX190802C13.5,0,0,44.94%,.29660319,.091,.092,.006,-.003,.001,0, ,.070,0,67,11,6.67%,93.33%,13.85%,4.80%,199.41%,.06,H,.08,H,2 AUG 19,13.5,2.87,H,2.97,B,FCX190802P13.5,0,0,49.55%,3.19,-.866,.077,.008,-.004,-.009,0, ,2.920,0,41,40,91.58%,8.42%,17.58%,5.48%,<empty>,,
,,FCX190802C14,0,0,46.36%,.25338804,.067,.071,.005,-.002,.001,0, ,.050,0,12,13,4.73%,95.27%,9.80%,3.43%,232.30%,.04,N,.06,Z,2 AUG 19,14,3.35,H,3.45,B,FCX190802P14,0,0,53.16%,3.67,-.876,.054,.007,-.004,-.008,0, ,3.400,0,11,34,93.08%,6.92%,14.48%,4.11%,<empty>,,
,,FCX190802C14.5,0,0,44.63%,.17442537,.038,.047,.003,-.001,.001,0, ,.025,0,0,69,2.60%,97.40%,5.37%,1.71%,264.85%,0,A,.05,W,2 AUG 19,14.5,3.80,H,3.95,M,FCX190802P14.5,0,0,55.72%,4.14,-.883,.032,.007,-.004,-.007,0, ,3.875,0,53,80,94.44%,5.56%,11.63%,2.40%,<empty>,,
,,FCX190802C15,0,0,48.61%,.18389592,.035,.041,.003,-.002,.00,0, ,.025,0,0,321,2.35%,97.65%,4.87%,1.71%,299.11%,0,D,.05,X,2 AUG 19,15,4.30,M,4.45,M,FCX190802P15,0,0,61.94%,4.67,-.876,.026,.007,-.004,-.007,0, ,4.375,0,69,100,94.55%,5.45%,11.46%,2.40%,<empty>,,
,,FCX190802C15.5,0,0,52.29%,.19124645,.033,.036,.003,-.002,.00,0, ,.025,0,0,433,2.12%,97.88%,4.40%,1.71%,333.38%,0,Q,.05,X,2 AUG 19,15.5,4.80,M,4.95,H,FCX190802P15.5,0,0,68.10%,5.21,-.869,.022,.007,-.005,-.007,0, ,4.875,0,63,67,94.63%,5.37%,11.37%,2.40%,<empty>,,

16 AUG 19  (63)  100
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,FCX190816C2,0,0,420.01%,9.09,.881,.00,.002,-.008,.525,0, ,8.675,0,21,226,52.91%,47.09%,64.98%,0.80%,0.80%,8.60,H,8.75,W,16 AUG 19,2,0,B,.01,P,FCX190816P2,0,0,156.99%,.06171189,-.002,.001,.00,.00,.00,0, ,.005,0,0,51,1.33%,98.67%,2.40%,0.27%,<empty>,,
,,FCX190816C3,0,0,241.77%,8.04,.902,.001,.003,-.006,.412,0, ,7.675,0,63,176,77.26%,22.74%,36.70%,0.80%,0.80%,7.60,H,7.75,A,16 AUG 19,3,0,B,.01,H,FCX190816P3,0,0,119.71%,.06134768,-.003,.002,.00,.00,.00,0, ,.005,0,0,122,1.13%,98.87%,2.09%,0.27%,<empty>,,
,,FCX190816C4,0,0,153.55%,6.93,.932,.002,.003,-.003,.256,7.50,Z,6.675,7.50,72,555,88.58%,11.42%,20.05%,0.80%,0.80%,6.60,H,6.75,X,16 AUG 19,4,0,B,.01,H,FCX190816P4,0,0,93.65%,.05937848,-.003,.002,.00,.00,.00,0, ,.005,0,0,73,1.06%,98.94%,1.99%,0.27%,<empty>,,
,,FCX190816C5,0,94,102.38%,5.84,.960,.005,.002,-.002,.120,5.60,P,5.675,5.60,78,502,93.99%,6.01%,11.08%,0.80%,0.80%,5.60,X,5.75,X,16 AUG 19,5,0,C,.02,H,FCX190816P5,0,142,80.22%,.08630969,-.008,.006,.001,-.001,.00,.03,X,.010,.03,0,367,1.84%,98.16%,3.48%,0.54%,<empty>,,
,,FCX190816C6,0,81,71.40%,4.78,.976,.011,.002,-.001,.033,4.80,A,4.675,4.80,21,204,96.21%,3.79%,7.17%,0.80%,0.80%,4.65,P,4.70,H,16 AUG 19,6,0,P,.03,H,FCX190816P6,0,777,66.17%,.10423046,-.013,.012,.002,-.001,.00,.03,Z,.015,.03,0,442,2.63%,97.37%,5.00%,0.80%,<empty>,,
,,FCX190816C7,0,418,52.00%,3.76,.979,.022,.002,-.001,.004,3.55,P,3.675,3.55,33,36,96.61%,3.39%,6.52%,0.80%,0.80%,3.65,X,3.70,B,16 AUG 19,7,.02,H,.03,W,FCX190816P7,0,"1,561",54.59%,.1326571,-.025,.024,.003,-.001,-.001,.04,C,.025,.04,244,12,4.19%,95.81%,8.03%,1.34%,<empty>,,
,,FCX190816C8,0,880,48.82%,2.89,.933,.059,.006,-.002,.008,2.78,H,2.725,2.78,108,96,90.42%,9.58%,18.34%,3.48%,3.48%,2.70,H,2.75,H,16 AUG 19,8,.07,H,.09,H,FCX190816P8,"1,002","7,395",50.94%,.26177646,-.072,.061,.006,-.002,-.001,.09,C,.080,.09,247,402,10.70%,89.30%,20.42%,4.28%,<empty>,,
,,FCX190816C9,218,"1,833",46.00%,2.10,.834,.120,.011,-.004,.011,1.87,I,1.855,1.87,45,274,78.41%,21.59%,41.08%,10.44%,10.44%,1.84,H,1.87,H,16 AUG 19,9,.20,H,.22,H,FCX190816P9,11,"2,169",47.41%,.46952768,-.169,.119,.011,-.004,-.003,.20,A,.210,.20,201,11,22.45%,77.55%,42.63%,11.24%,<empty>,,
,,FCX190816C10,91,"5,448",44.11%,1.45,.669,.183,.016,-.006,.010,1.17,A,1.135,1.17,102,335,60.15%,39.85%,75.13%,25.43%,25.43%,1.12,H,1.15,M,16 AUG 19,10,.48,H,.49,N,FCX190816P10,94,"17,299",44.99%,.80496546,-.330,.180,.016,-.006,-.007,.49,A,.485,.49,99,9,40.18%,59.82%,75.66%,25.96%,<empty>,,
,,FCX190816C11,216,"12,718",43.05%,.95701448,.466,.206,.018,-.006,.008,.62,C,.620,.62,29,303,39.72%,60.28%,84.84%,33.19%,51.39%,.61,Z,.63,M,16 AUG 19,11,.96,N,.97,N,FCX190816P11,33,"14,354",43.78%,1.30,-.529,.203,.018,-.006,-.011,.92,C,.965,.92,22,9,60.23%,39.77%,85.06%,33.46%,<empty>,,
,,FCX190816C12,176,"21,667",42.52%,.60713568,.283,.178,.015,-.005,.005,.31,C,.305,.31,29,279,22.64%,77.36%,47.73%,16.33%,88.07%,.30,N,.31,H,16 AUG 19,12,1.64,H,1.67,H,FCX190816P12,0,"5,603",43.96%,1.96,-.705,.171,.015,-.005,-.013,1.50,X,1.655,1.50,105,148,76.79%,23.21%,49.04%,16.86%,<empty>,,
,,FCX190816C13,15,"22,116",42.09%,.37030998,.150,.124,.010,-.003,.003,.14,A,.135,.14,507,4,11.30%,88.70%,23.60%,7.23%,132.50%,.13,W,.14,A,16 AUG 19,13,2.45,H,2.52,M,FCX190816P13,0,"5,476",44.74%,2.73,-.822,.113,.011,-.004,-.013,2.42,E,2.485,2.42,166,268,87.49%,12.51%,26.23%,7.76%,<empty>,,
