Stock quote and option quote for SPY on 6/14/19 21:47:21

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
289.26,P,-.32,289.31,P,289.42,P,2 x 1,"52,324,716",289.26,289.93,288.41

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
1.71%,67.58,1.233,Q,3/15/19,294.95,233.76,"947,430,000",1.0

Theo parameters
Theo date,Theo stock price,Theo volatility
6/14/19, 0.00$, 0.00%

14 JUN 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,SPY190708C277,0,21,13.84%,15.77,.889,.018,.142,-.042,.167,6.71,P,12.960,6.71,490,490,88.36%,11.64%,23.20%,3.28%,3.28%,12.68,W,13.24,W,8 JUL 19,277,1.17,P,1.20,D,SPY190708P277,379,316,17.59%,4.95,-.164,.019,.188,-.065,-.033,1.36,M,1.185,1.36,300,132,17.62%,82.38%,34.97%,5.98%,<empty>,,
,,SPY190708C278,0,179,13.57%,14.92,.874,.020,.156,-.045,.165,12.00,C,12.045,12.00,493,491,86.78%,13.22%,26.34%,3.71%,3.71%,11.78,W,12.31,W,8 JUL 19,278,1.31,P,1.34,P,SPY190708P278,1,262,17.36%,5.16,-.182,.020,.200,-.068,-.037,1.65,I,1.325,1.65,120,180,19.40%,80.60%,38.49%,6.69%,<empty>,,
,,SPY190708C279,0,920,13.34%,14.11,.856,.022,.171,-.049,.162,11.42,A,11.150,11.42,493,492,84.92%,15.08%,30.05%,4.24%,4.24%,10.90,W,11.40,W,8 JUL 19,279,1.46,P,1.49,D,SPY190708P279,12,231,17.10%,5.37,-.200,.022,.212,-.071,-.040,1.45,C,1.475,1.45,180,108,21.28%,78.72%,42.22%,7.45%,<empty>,,
,,SPY190708C280,0,784,12.94%,13.22,.839,.025,.185,-.051,.159,10.48,A,10.240,10.48,495,10,83.16%,16.84%,33.58%,4.70%,4.70%,10.04,W,10.44,X,8 JUL 19,280,1.63,Z,1.66,P,SPY190708P280,176,"2,355",16.86%,5.59,-.220,.023,.224,-.074,-.044,1.59,T,1.645,1.59,120,132,23.34%,76.66%,46.31%,8.31%,<empty>,,
,,SPY190708C281,10,745,12.80%,12.48,.815,.027,.202,-.054,.155,9.23,N,9.395,9.23,499,1,80.64%,19.36%,38.59%,5.48%,5.48%,9.21,W,9.58,C,8 JUL 19,281,1.81,Z,1.84,P,SPY190708P281,18,178,16.58%,5.81,-.241,.025,.236,-.077,-.048,2.06,E,1.825,2.06,180,89,25.51%,74.49%,50.62%,9.22%,<empty>,,
,,SPY190708C282,0,231,12.71%,11.77,.787,.030,.220,-.058,.150,9.09,I,8.585,9.09,502,501,77.77%,22.23%,44.33%,6.44%,6.44%,8.38,W,8.79,W,8 JUL 19,282,2.02,D,2.05,P,SPY190708P282,1,351,16.35%,6.07,-.265,.026,.248,-.079,-.053,2.33,E,2.035,2.33,84,70,27.91%,72.09%,55.38%,10.28%,<empty>,,
,,SPY190708C283,50,137,12.52%,11.04,.758,.033,.236,-.062,.145,7.29,E,7.780,7.29,511,511,74.80%,25.20%,50.24%,7.42%,7.42%,7.60,W,7.96,W,8 JUL 19,283,2.25,Z,2.28,P,SPY190708P283,64,940,16.11%,6.33,-.290,.028,.259,-.081,-.058,2.22,M,2.265,2.22,100,70,30.47%,69.53%,60.46%,11.44%,<empty>,,
,,SPY190708C284,21,145,12.24%,10.26,.727,.036,.251,-.064,.139,6.89,I,6.980,6.89,519,32,71.71%,28.29%,56.43%,8.43%,8.43%,6.83,W,7.13,I,8 JUL 19,284,2.50,D,2.54,Z,SPY190708P284,3,736,15.87%,6.60,-.317,.030,.270,-.083,-.063,2.78,M,2.520,2.78,72,100,33.20%,66.80%,65.89%,12.73%,<empty>,,
,,SPY190708C285,129,"1,266",12.06%,9.56,.692,.038,.266,-.066,.133,6.13,Q,6.235,6.13,532,10,68.15%,31.85%,63.54%,9.72%,9.72%,6.10,W,6.37,I,8 JUL 19,285,2.78,D,2.82,D,SPY190708P285,119,364,15.63%,6.89,-.346,.031,.279,-.085,-.069,2.75,P,2.800,2.75,60,60,36.10%,63.90%,71.65%,14.14%,<empty>,,
,,SPY190708C286,1,980,11.88%,8.88,.654,.041,.279,-.068,.126,5.26,X,5.525,5.26,509,10,64.31%,35.69%,71.22%,11.19%,11.19%,5.41,W,5.64,I,8 JUL 19,286,3.09,D,3.13,D,SPY190708P286,57,158,15.40%,7.20,-.376,.033,.287,-.086,-.075,3.51,I,3.110,3.51,60,60,39.17%,60.83%,77.75%,15.70%,<empty>,,
,,SPY190708C287,82,947,11.85%,8.31,.612,.043,.290,-.070,.118,4.85,Z,4.895,4.85,48,40,60.07%,39.93%,79.67%,13.05%,13.05%,4.86,D,4.93,P,8 JUL 19,287,3.43,D,3.47,P,SPY190708P287,6,160,15.16%,7.52,-.408,.034,.294,-.086,-.081,3.37,C,3.450,3.37,60,55,42.40%,57.60%,84.16%,17.42%,<empty>,,
,,SPY190708C288,7,122,11.64%,7.65,.569,.045,.297,-.071,.110,4.03,I,4.255,4.03,48,48,55.81%,44.19%,88.19%,14.87%,14.87%,4.22,D,4.29,D,8 JUL 19,288,3.81,D,3.85,P,SPY190708P288,223,198,14.96%,7.88,-.442,.035,.299,-.086,-.087,3.79,C,3.830,3.79,60,50,45.78%,54.22%,90.87%,19.34%,<empty>,,
,,SPY190708C289,58,237,11.41%,7.00,.525,.046,.301,-.070,.101,3.89,N,3.650,3.89,60,50,51.34%,48.66%,97.14%,16.87%,16.87%,3.62,D,3.68,P,8 JUL 19,289,4.23,P,4.27,P,SPY190708P289,116,111,14.78%,8.26,-.477,.036,.301,-.086,-.094,4.17,C,4.250,4.17,40,40,49.28%,50.72%,97.81%,21.46%,<empty>,,
,,SPY190708C290,112,550,11.21%,6.39,.478,.047,.301,-.069,.093,3.12,W,3.100,3.12,50,627,46.68%,53.32%,93.51%,15.65%,19.14%,3.07,P,3.13,W,8 JUL 19,290,4.69,Z,4.74,D,SPY190708P290,415,459,14.63%,8.69,-.513,.036,.301,-.085,-.100,4.76,N,4.715,4.76,40,48,52.86%,47.14%,94.98%,20.33%,<empty>,,
,,SPY190708C291,93,741,10.98%,5.79,.430,.047,.297,-.066,.083,2.41,Z,2.590,2.41,60,680,41.91%,58.09%,83.91%,13.08%,21.61%,2.56,D,2.62,W,8 JUL 19,291,5.11,W,5.32,C,SPY190708P291,4,207,14.47%,9.12,-.550,.036,.299,-.083,-.106,5.45,P,5.215,5.45,558,1,56.47%,43.53%,87.65%,17.80%,<empty>,,
,,SPY190708C292,71,489,10.77%,5.23,.381,.047,.288,-.063,.074,2.03,B,2.135,2.03,60,733,37.10%,62.90%,74.24%,10.78%,24.37%,2.11,P,2.16,W,8 JUL 19,292,5.65,W,5.92,A,SPY190708P292,2,58,14.43%,9.65,-.586,.036,.295,-.082,-.112,5.71,M,5.785,5.71,535,7,60.03%,39.97%,80.46%,15.63%,<empty>,,
,,SPY190708C293,220,236,10.56%,4.70,.333,.045,.275,-.059,.065,1.69,P,1.730,1.69,70,804,32.32%,67.68%,64.65%,8.74%,27.37%,1.71,Z,1.75,W,8 JUL 19,293,6.24,W,6.56,N,SPY190708P293,9,13,14.42%,10.21,-.621,.035,.288,-.079,-.117,6.30,Z,6.400,6.30,518,1,63.49%,36.51%,73.47%,13.69%,<empty>,,
,,SPY190708C294,1,17,10.37%,4.20,.286,.043,.258,-.054,.056,1.28,X,1.380,1.28,96,882,27.68%,72.32%,55.36%,6.97%,30.65%,1.36,D,1.40,W,8 JUL 19,294,6.88,W,7.25,Z,SPY190708P294,0,5,14.47%,10.82,-.654,.034,.279,-.077,-.122,7.20,I,7.065,7.20,506,232,66.78%,33.22%,66.84%,11.99%,<empty>,,
,,SPY190708C295,19,162,10.23%,3.75,.242,.040,.237,-.049,.047,1.10,I,1.090,1.10,90,963,23.36%,76.64%,46.70%,5.50%,34.24%,1.07,P,1.11,W,8 JUL 19,295,7.58,Z,8.00,Z,SPY190708P295,0,18,14.62%,11.51,-.685,.032,.268,-.075,-.126,8.61,C,7.790,8.61,229,229,69.80%,30.20%,60.77%,10.60%,<empty>,,
,,SPY190708C296,5,143,10.06%,3.32,.200,.037,.213,-.043,.039,.80,I,.840,.80,100,"1,074",19.29%,80.71%,38.56%,4.24%,38.03%,.82,P,.86,W,8 JUL 19,296,8.32,W,8.82,W,SPY190708P296,3,0,14.88%,12.27,-.712,.030,.258,-.073,-.129,9.45,C,8.570,9.45,493,492,72.48%,27.52%,55.38%,9.49%,<empty>,,
,,SPY190708C297,4,3,9.94%,2.94,.163,.033,.187,-.038,.032,.61,X,.640,.61,192,"1,348",15.68%,84.32%,31.33%,3.23%,42.07%,.62,W,.66,W,8 JUL 19,297,9.12,W,9.67,W,SPY190708P297,0,0,15.23%,13.10,-.736,.028,.247,-.072,-.131,0, ,9.395,0,492,490,74.82%,25.18%,50.68%,8.61%,<empty>,,
,,SPY190708C298,0,36,9.82%,2.59,.130,.028,.161,-.032,.026,.68,E,.480,.68,300,"1,478",12.51%,87.49%,24.99%,2.42%,46.31%,.46,P,.50,W,8 JUL 19,298,9.96,W,10.54,W,SPY190708P298,0,0,15.63%,13.97,-.757,.027,.236,-.070,-.133,0, ,10.250,0,490,2,76.89%,23.11%,46.53%,7.88%,<empty>,,
,,SPY190708C299,5,8,9.76%,2.30,.103,.024,.137,-.027,.020,.35,I,.360,.35,154,164,9.89%,90.11%,19.77%,1.82%,50.75%,.35,P,.37,I,8 JUL 19,299,10.84,W,11.48,W,SPY190708P299,0,0,16.20%,14.94,-.773,.025,.228,-.070,-.134,0, ,11.160,0,450,450,78.51%,21.49%,43.28%,7.42%,<empty>,,
,,SPY190708C300,100,117,9.75%,2.05,.081,.020,.115,-.023,.016,.25,C,.270,.25,176,341,7.77%,92.23%,15.53%,1.36%,55.35%,.26,P,.28,W,8 JUL 19,300,11.75,W,12.42,W,SPY190708P300,0,0,16.80%,15.94,-.787,.023,.219,-.070,-.134,11.00,Z,12.085,11.00,450,2,79.93%,20.07%,40.44%,7.04%,<empty>,,
,,SPY190708C301,0,30,9.73%,1.82,.063,.017,.095,-.019,.012,.28,A,.200,.28,204,871,6.01%,93.99%,12.01%,1.01%,60.04%,.19,Z,.21,Z,8 JUL 19,301,12.69,W,13.33,W,SPY190708P301,0,0,17.35%,16.91,-.800,.021,.211,-.069,-.134,0, ,13.010,0,450,2,81.25%,18.75%,37.80%,6.67%,<empty>,,
,,SPY190708C302,4,34,9.77%,1.64,.049,.014,.078,-.016,.010,.15,X,.150,.15,367,"1,657",4.67%,95.33%,9.33%,0.76%,64.84%,.14,W,.16,Z,8 JUL 19,302,13.65,W,14.26,W,SPY190708P302,0,0,17.96%,17.93,-.811,.020,.204,-.070,-.134,0, ,13.955,0,450,2,82.35%,17.65%,35.59%,6.39%,<empty>,,
,,SPY190708C303,0,6,9.78%,1.46,.038,.011,.063,-.013,.007,.14,H,.110,.14,600,"1,041",3.56%,96.44%,7.11%,0.56%,69.69%,.10,P,.12,Z,8 JUL 19,303,14.62,W,15.21,W,SPY190708P303,0,0,18.63%,18.98,-.820,.018,.198,-.070,-.134,0, ,14.915,0,450,2,83.29%,16.71%,33.73%,6.19%,<empty>,,
,,SPY190708C304,0,6,9.90%,1.34,.030,.009,.052,-.011,.006,.10,Q,.085,.10,228,882,2.80%,97.20%,5.60%,0.43%,74.61%,.08,Z,.09,Z,8 JUL 19,304,15.60,W,16.18,W,SPY190708P304,0,0,19.34%,20.06,-.828,.017,.192,-.071,-.133,0, ,15.890,0,450,2,84.06%,15.94%,32.19%,6.06%,<empty>,,
,,SPY190708C305,0,78,10.00%,1.22,.023,.007,.042,-.009,.005,.08,X,.065,.08,304,209,2.18%,97.82%,4.36%,0.33%,79.56%,.06,W,.07,P,8 JUL 19,305,16.58,W,17.15,W,SPY190708P305,0,0,20.04%,21.13,-.834,.016,.187,-.071,-.133,0, ,16.865,0,450,2,84.77%,15.23%,30.77%,5.93%,<empty>,,
,,SPY190708C306,0,2,10.26%,1.16,.020,.006,.037,-.008,.004,.19,H,.055,.19,220,"1,706",1.83%,98.17%,3.66%,0.28%,84.56%,.05,P,.06,W,8 JUL 19,306,17.59,W,18.14,W,SPY190708P306,0,0,20.85%,22.27,-.839,.015,.184,-.073,-.133,0, ,17.865,0,450,2,85.28%,14.72%,29.75%,5.93%,<empty>,,
,,SPY190708C307,0,20,10.44%,1.09,.016,.005,.031,-.007,.003,.06,I,.045,.06,220,"1,226",1.49%,98.51%,2.98%,0.23%,89.56%,.04,P,.05,Z,8 JUL 19,307,18.57,W,19.12,W,SPY190708P307,0,0,21.54%,23.34,-.844,.014,.179,-.074,-.132,0, ,18.845,0,450,2,85.87%,14.13%,28.57%,5.83%,<empty>,,
,,SPY190708C308,0,3,10.57%,1.01,.013,.004,.025,-.006,.002,.04,C,.035,.04,320,240,1.18%,98.82%,2.36%,0.18%,94.56%,.03,W,.04,Z,8 JUL 19,308,19.57,W,20.11,W,SPY190708P308,0,0,22.31%,24.46,-.849,.013,.176,-.075,-.132,0, ,19.840,0,450,2,86.33%,13.67%,27.65%,5.81%,<empty>,,

10 JUL 19  (26)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Impl Vol,Theo Price,Delta,Gamma,Vega,Theta,Rho,LAST,LX,Mark,Last,BS,AS,Prob.ITM,Prob.OTM,Prob.Touch,Cov Return,Max Cov Return,,
,,SPY190710C240,0,0,32.93%,52.37,.982,.002,.032,-.021,.173,0, ,49.500,0,2,450,97.97%,2.03%,4.01%,0.89%,0.89%,49.23,W,49.77,W,10 JUL 19,240,.05,W,.06,N,SPY190710P240,"1,054","2,233",28.67%,1.82,-.007,.001,.016,-.009,-.002,.05,I,.055,.05,320,"1,100",0.90%,99.10%,1.79%,0.26%,<empty>,,
,,SPY190710C245,0,0,29.52%,47.17,.982,.002,.034,-.020,.177,0, ,44.500,0,2,450,97.91%,2.09%,4.12%,0.89%,0.89%,44.23,W,44.77,W,10 JUL 19,245,.07,W,.08,Z,SPY190710P245,256,190,26.89%,1.98,-.010,.001,.022,-.011,-.002,.08,I,.075,.08,410,"1,270",1.24%,98.76%,2.46%,0.35%,<empty>,,
,,SPY190710C250,0,0,26.33%,42.00,.980,.002,.036,-.020,.180,0, ,39.505,0,2,450,97.78%,2.22%,4.40%,0.91%,0.91%,39.23,W,39.78,W,10 JUL 19,250,.10,W,.11,P,SPY190710P250,11,510,25.12%,2.16,-.015,.002,.030,-.014,-.003,.12,Z,.105,.12,404,900,1.74%,98.26%,3.45%,0.49%,<empty>,,
,,SPY190710C255,0,0,23.29%,36.87,.978,.003,.040,-.020,.184,0, ,34.515,0,2,450,97.55%,2.45%,4.86%,0.96%,0.96%,34.24,W,34.79,W,10 JUL 19,255,.15,W,.16,P,SPY190710P255,0,239,23.52%,2.42,-.022,.003,.042,-.018,-.005,.26,I,.155,.26,352,400,2.57%,97.43%,5.08%,0.72%,<empty>,,
,,SPY190710C260,0,0,20.14%,31.69,.975,.004,.044,-.019,.187,0, ,29.520,0,2,450,97.32%,2.68%,5.31%,0.98%,0.98%,29.24,W,29.80,W,10 JUL 19,260,.24,W,.25,W,SPY190710P260,0,"1,541",22.12%,2.81,-.035,.004,.061,-.025,-.008,.32,I,.245,.32,444,374,3.98%,96.02%,7.89%,1.15%,<empty>,,
,,SPY190710C265,0,0,17.51%,26.66,.968,.005,.054,-.021,.189,0, ,24.550,0,2,450,96.63%,3.37%,6.70%,1.12%,1.12%,24.26,W,24.84,W,10 JUL 19,265,.39,Z,.40,D,SPY190710P265,12,316,20.75%,3.29,-.056,.007,.089,-.034,-.012,.40,H,.395,.40,204,204,6.24%,93.76%,12.37%,1.85%,<empty>,,
,,SPY190710C268,0,0,16.10%,23.71,.961,.006,.065,-.022,.190,0, ,21.585,0,450,450,95.86%,4.14%,8.24%,1.29%,1.29%,21.29,W,21.88,W,10 JUL 19,268,.52,P,.54,D,SPY190710P268,0,0,19.94%,3.63,-.074,.009,.111,-.041,-.016,0, ,.530,0,600,249,8.20%,91.80%,16.26%,2.48%,<empty>,,
,,SPY190710C269,0,0,15.80%,22.79,.957,.007,.071,-.024,.189,0, ,20.610,0,450,450,95.37%,4.63%,9.21%,1.40%,1.40%,20.32,W,20.90,W,10 JUL 19,269,.58,W,.60,X,SPY190710P269,50,43,19.71%,3.78,-.082,.010,.119,-.043,-.018,.58,M,.590,.58,240,272,9.03%,90.97%,17.90%,2.76%,<empty>,,
,,SPY190710C270,0,8,15.53%,21.89,.951,.008,.079,-.026,.189,13.43,A,19.640,13.43,450,450,94.79%,5.21%,10.38%,1.54%,1.54%,19.35,W,19.93,W,10 JUL 19,270,.64,W,.66,W,SPY190710P270,21,"1,127",19.43%,3.91,-.090,.011,.128,-.046,-.020,.66,Z,.650,.66,398,240,9.88%,90.12%,19.58%,3.04%,<empty>,,
,,SPY190710C271,0,0,15.20%,20.97,.945,.009,.086,-.027,.188,0, ,18.670,0,450,450,94.19%,5.81%,11.57%,1.68%,1.68%,18.39,W,18.95,W,10 JUL 19,271,.71,W,.73,Z,SPY190710P271,0,21,19.18%,4.05,-.099,.012,.137,-.048,-.022,.96,X,.720,.96,224,168,10.83%,89.17%,21.48%,3.37%,<empty>,,
,,SPY190710C272,0,0,15.00%,20.10,.937,.010,.096,-.030,.187,0, ,17.715,0,450,450,93.35%,6.65%,13.23%,1.89%,1.89%,17.45,W,17.98,W,10 JUL 19,272,.79,Z,.81,W,SPY190710P272,10,20,18.94%,4.21,-.109,.013,.147,-.051,-.024,1.05,C,.800,1.05,168,224,11.90%,88.10%,23.60%,3.74%,<empty>,,
,,SPY190710C273,0,0,14.72%,19.22,.929,.012,.106,-.032,.186,0, ,16.760,0,2,450,92.50%,7.50%,14.93%,2.10%,2.10%,16.49,W,17.03,W,10 JUL 19,273,.87,P,.89,P,SPY190710P273,48,12,18.65%,4.35,-.119,.014,.157,-.054,-.026,.86,C,.880,.86,420,130,12.99%,87.01%,25.76%,4.11%,<empty>,,
,,SPY190710C274,0,1,14.48%,18.35,.920,.013,.117,-.034,.185,15.00,Q,15.815,15.00,451,451,91.48%,8.52%,16.96%,2.36%,2.36%,15.56,W,16.07,W,10 JUL 19,274,.97,P,.99,D,SPY190710P274,7,33,18.43%,4.53,-.132,.015,.168,-.057,-.029,.97,W,.980,.97,180,144,14.28%,85.72%,28.31%,4.58%,<empty>,,
,,SPY190710C275,0,148,14.22%,17.48,.909,.014,.128,-.037,.183,14.09,C,14.875,14.09,451,451,90.37%,9.63%,19.17%,2.64%,2.64%,14.62,W,15.13,W,10 JUL 19,275,1.07,P,1.10,P,SPY190710P275,162,758,18.18%,4.71,-.145,.016,.179,-.060,-.032,1.18,X,1.085,1.18,360,240,15.63%,84.37%,30.99%,5.07%,<empty>,,
,,SPY190710C276,0,0,14.00%,16.64,.896,.016,.141,-.040,.181,0, ,13.950,0,491,491,89.04%,10.96%,21.83%,2.99%,2.99%,13.72,W,14.18,W,10 JUL 19,276,1.19,Z,1.21,P,SPY190710P276,10,43,17.91%,4.89,-.159,.017,.191,-.062,-.035,1.19,W,1.200,1.19,132,132,17.08%,82.92%,33.88%,5.61%,<empty>,,
,,SPY190710C277,0,0,13.81%,15.83,.881,.018,.156,-.043,.179,0, ,13.040,0,491,491,87.50%,12.50%,24.91%,3.41%,3.41%,12.81,W,13.27,W,10 JUL 19,277,1.32,Z,1.34,P,SPY190710P277,0,56,17.67%,5.08,-.174,.018,.202,-.065,-.038,1.47,N,1.330,1.47,120,120,18.69%,81.31%,37.06%,6.22%,<empty>,,
,,SPY190710C278,0,0,13.59%,15.01,.865,.020,.170,-.046,.176,0, ,12.140,0,492,491,85.80%,14.20%,28.29%,3.88%,3.88%,11.92,W,12.36,W,10 JUL 19,278,1.46,P,1.49,Z,SPY190710P278,3,8,17.43%,5.29,-.191,.020,.214,-.068,-.042,1.46,C,1.475,1.46,180,180,20.43%,79.57%,40.51%,6.90%,<empty>,,
,,SPY190710C279,0,0,13.44%,14.23,.846,.022,.186,-.049,.173,0, ,11.265,0,496,495,83.80%,16.20%,32.28%,4.47%,4.47%,11.07,W,11.46,W,10 JUL 19,279,1.62,Z,1.64,P,SPY190710P279,5,55,17.16%,5.49,-.209,.021,.226,-.071,-.045,1.61,Z,1.630,1.61,120,99,22.27%,77.73%,44.18%,7.62%,<empty>,,
,,SPY190710C280,0,97,13.21%,13.43,.825,.025,.202,-.052,.169,10.72,M,10.395,10.72,48,1,81.70%,18.30%,36.47%,5.07%,5.07%,10.23,I,10.56,Z,10 JUL 19,280,1.79,P,1.82,D,SPY190710P280,46,987,16.91%,5.71,-.229,.023,.238,-.073,-.050,1.77,Z,1.805,1.77,120,96,24.29%,75.71%,48.18%,8.44%,<empty>,,
,,SPY190710C281,54,10,13.01%,12.66,.802,.027,.218,-.055,.165,9.35,X,9.550,9.35,507,10,79.32%,20.68%,41.22%,5.80%,5.80%,9.39,W,9.71,X,10 JUL 19,281,1.98,P,2.01,P,SPY190710P281,1,20,16.66%,5.94,-.250,.024,.250,-.075,-.054,2.42,H,1.995,2.42,120,80,26.44%,73.56%,52.44%,9.33%,<empty>,,
,,SPY190710C282,0,0,12.87%,11.94,.775,.029,.235,-.059,.159,0, ,8.740,0,508,508,76.58%,23.42%,46.67%,6.69%,6.69%,8.58,W,8.90,W,10 JUL 19,282,2.19,D,2.22,P,SPY190710P282,0,88,16.40%,6.18,-.272,.026,.261,-.077,-.059,2.40,Q,2.205,2.40,116,77,28.75%,71.25%,57.03%,10.31%,<empty>,,
,,SPY190710C283,0,70,12.67%,11.19,.747,.032,.251,-.061,.154,8.20,A,7.940,8.20,518,475,73.72%,26.28%,52.39%,7.62%,7.62%,7.80,W,8.08,W,10 JUL 19,283,2.43,P,2.46,D,SPY190710P283,35,23,16.18%,6.45,-.297,.027,.272,-.080,-.064,2.40,W,2.445,2.40,60,72,31.26%,68.74%,62.00%,11.43%,<empty>,,
,,SPY190710C284,0,25,12.44%,10.45,.717,.034,.266,-.063,.148,7.43,T,7.160,7.43,525,5,70.63%,29.37%,58.55%,8.65%,8.65%,7.04,W,7.28,N,10 JUL 19,284,2.68,W,2.72,D,SPY190710P284,5,68,15.92%,6.72,-.323,.029,.282,-.081,-.070,3.11,M,2.700,3.11,90,72,33.89%,66.11%,67.23%,12.62%,<empty>,,
,,SPY190710C285,0,"2,092",12.29%,9.77,.683,.037,.280,-.066,.141,6.75,Z,6.430,6.75,539,2,67.17%,32.83%,65.45%,9.91%,9.91%,6.32,W,6.54,N,10 JUL 19,285,2.96,W,3.00,D,SPY190710P285,87,77,15.67%,7.00,-.351,.030,.291,-.082,-.076,3.26,Z,2.980,3.26,75,60,36.68%,63.32%,72.76%,13.93%,<empty>,,
,,SPY190710C286,56,505,12.12%,9.10,.646,.039,.292,-.067,.134,5.97,C,5.730,5.97,556,510,63.49%,36.51%,72.80%,11.32%,11.32%,5.63,W,5.83,W,10 JUL 19,286,3.27,W,3.31,P,SPY190710P286,0,17,15.43%,7.31,-.380,.031,.299,-.083,-.082,3.94,I,3.290,3.94,75,50,39.63%,60.37%,78.63%,15.38%,<empty>,,
,,SPY190710C287,1,486,12.05%,8.50,.607,.041,.302,-.069,.126,5.25,C,5.095,5.25,48,48,59.51%,40.49%,80.75%,13.02%,13.02%,5.06,D,5.13,D,10 JUL 19,287,3.62,Z,3.66,D,SPY190710P287,36,98,15.23%,7.65,-.411,.032,.306,-.084,-.088,3.50,A,3.640,3.50,50,60,42.75%,57.25%,84.83%,17.02%,<empty>,,
,,SPY190710C288,6,340,11.85%,7.85,.567,.042,.309,-.069,.118,4.39,Z,4.460,4.39,40,585,55.46%,44.54%,88.84%,14.73%,14.73%,4.43,P,4.49,W,10 JUL 19,288,3.99,D,4.04,D,SPY190710P288,90,64,15.01%,7.99,-.444,.033,.310,-.083,-.094,3.93,W,4.015,3.93,60,60,45.99%,54.01%,91.25%,18.77%,<empty>,,
,,SPY190710C289,58,307,11.62%,7.20,.524,.043,.313,-.069,.109,4.04,Q,3.855,4.04,60,342,51.23%,48.77%,97.30%,16.58%,16.58%,3.83,D,3.88,A,10 JUL 19,289,4.41,Z,4.45,P,SPY190710P289,221,81,14.81%,8.37,-.477,.034,.313,-.083,-.101,4.22,C,4.430,4.22,40,40,49.34%,50.66%,97.90%,20.71%,<empty>,,
,,SPY190710C290,477,541,11.39%,6.58,.480,.044,.313,-.067,.100,3.36,C,3.295,3.36,60,660,46.84%,53.16%,93.85%,15.41%,18.63%,3.27,D,3.32,W,10 JUL 19,290,4.86,Z,4.91,D,SPY190710P290,202,244,14.63%,8.78,-.512,.035,.313,-.082,-.108,4.81,C,4.885,4.81,40,48,52.78%,47.22%,95.17%,19.61%,<empty>,,
,,SPY190710C291,50,432,11.18%,5.99,.435,.045,.309,-.065,.091,2.56,Z,2.785,2.56,50,709,42.33%,57.67%,84.78%,13.02%,20.92%,2.76,P,2.81,W,10 JUL 19,291,5.30,W,5.48,C,SPY190710P291,0,155,14.50%,9.23,-.547,.035,.311,-.080,-.114,5.94,J,5.390,5.94,514,2,56.25%,43.75%,88.13%,17.30%,<empty>,,
,,SPY190710C292,313,73,10.97%,5.42,.389,.044,.301,-.062,.081,2.37,I,2.320,2.37,60,762,37.76%,62.24%,75.60%,10.85%,23.43%,2.30,P,2.34,W,10 JUL 19,292,5.83,W,6.07,W,SPY190710P292,0,231,14.44%,9.74,-.582,.034,.307,-.079,-.120,7.18,A,5.950,7.18,526,536,59.68%,40.32%,81.18%,15.24%,<empty>,,
,,SPY190710C293,15,18,10.77%,4.88,.342,.043,.289,-.059,.072,1.95,C,1.905,1.95,60,824,33.22%,66.78%,66.48%,8.91%,26.16%,1.89,P,1.92,W,10 JUL 19,293,6.41,W,6.69,W,SPY190710P293,0,17,14.40%,10.28,-.616,.034,.300,-.077,-.126,7.09,C,6.550,7.09,517,519,63.05%,36.95%,74.39%,13.37%,<empty>,,
,,SPY190710C294,2,4,10.57%,4.37,.297,.042,.273,-.054,.063,1.48,I,1.540,1.48,84,894,28.77%,71.23%,57.56%,7.20%,29.13%,1.52,D,1.56,W,10 JUL 19,294,7.04,W,7.36,W,SPY190710P294,0,1,14.41%,10.87,-.649,.033,.291,-.074,-.131,7.00,Q,7.200,7.00,511,508,66.27%,33.73%,67.89%,11.74%,<empty>,,
,,SPY190710C295,10,141,10.38%,3.90,.254,.039,.252,-.049,.053,1.26,A,1.225,1.26,80,1,24.51%,75.49%,49.02%,5.73%,32.33%,1.21,P,1.24,A,10 JUL 19,295,7.73,W,8.09,W,SPY190710P295,0,0,14.52%,11.53,-.679,.032,.281,-.072,-.135,0, ,7.910,0,503,499,69.25%,30.75%,61.88%,10.38%,<empty>,,
